employee_id,month,hours_worked,overtime_hours,sales_generated,customers_served,projects_completed,absent_days,labor_cost,training_hours,performance_rating
683,2026-04-01,168.3,8.3,0,0,4,2,10101.43,0,3.65
616,2025-12-01,197.2,21.2,0,141,2,1,11646.84,8,2.7
968,2026-05-01,169.8,1.8,0,0,4,0,8425.23,4,3.94
1151,2026-06-01,165,5,0,0,4,2,9747.44,2,3.65
1487,2026-03-01,188.3,12.3,0,128,6,0,9707.74,8,3.85
840,2026-06-01,175.2,7.2,29433.05,84,2,1,8467.3,8,3.9
1027,2025-12-01,200.9,16.9,42003.36,128,2,0,8017.64,4,3.84
129,2026-02-01,81.6,0,0,0,1,3,5093.5,8,3.78
372,2025-11-01,164,12,0,0,5,1,10874.54,8,4.26
562,2026-03-01,100.8,0,0,0,2,1,5408.67,8,3.68
1229,2026-04-01,177.6,9.6,0,0,5,1,8533.74,4,3.21
1293,2026-06-01,185.5,9.5,26107.51,96,3,0,12025.71,2,3.55
107,2026-08-01,178.5,10.5,24348.93,89,2,0,7718.96,2,4.11
65,2025-10-01,192.6,8.6,35134.88,94,2,0,21573.52,8,3.85
195,2026-05-01,178.2,10.2,18323.29,56,2,0,8519.33,6,2.97
1371,2026-06-01,172.8,4.8,23201.82,79,3,1,10186.59,4,3.45
218,2026-01-01,178.9,10.9,0,81,3,1,15475.79,8,3.66
1180,2026-01-01,178.6,2.6,0,125,4,0,12100.26,0,4.54
1056,2025-11-01,176.4,16.4,0,0,4,0,10936.2,2,2.71
1070,2026-02-01,168.4,8.4,0,119,4,0,9062.64,10,4.65
1102,2026-02-01,161.1,1.1,0,0,3,0,7276.78,6,4.19
853,2026-04-01,180.2,4.2,0,0,5,0,7322.65,4,3.98
578,2026-05-01,173.8,13.8,0,118,6,1,13852.26,6,4.2
765,2026-08-01,157.2,5.2,17663.65,54,2,2,8318.72,8,3.54
1301,2025-11-01,174.8,14.8,28472.47,89,2,0,8498.37,0,3.25
818,2025-09-01,100.8,0,10701.56,30,1,1,5622.17,0,3
1002,2026-08-01,173.8,5.8,0,0,5,0,7196.27,0,3.91
1125,2025-11-01,166,14,27393.21,64,2,1,9289.69,4,3.02
1074,2026-07-01,183.4,7.4,0,122,4,1,11109.8,6,3.84
1046,2026-03-01,187,11,0,122,6,0,9884.11,6,4.05
878,2026-06-01,176.5,8.5,0,0,3,1,10990.9,8,3.07
1257,2026-05-01,175.6,7.6,0,0,2,0,8256.51,6,2.34
59,2025-12-01,188.9,20.9,0,0,4,2,8884.04,8,4.39
1423,2026-07-01,192.7,8.7,0,123,5,0,10844.64,0,4.39
652,2026-07-01,181.4,5.4,0,0,5,1,10652.4,2,3.16
1172,2026-08-01,148.8,4.8,0,0,5,3,7613.47,0,
498,2025-10-01,110.4,0,0,76,3,0,5418.83,0,
712,2026-07-01,100.8,0,0,0,2,2,6455.83,6,3.33
403,2025-09-01,172.3,4.3,0,0,4,1,7950.92,2,4.05
1461,2025-10-01,196.2,12.2,0,99,4,0,14858.42,6,2.94
953,2026-05-01,148.8,12.8,0,82,4,4,10547.49,0,2.57
371,2026-04-01,161.7,9.7,19695.24,65,2,3,6404.29,2,3.43
95,2026-05-01,178.5,10.5,0,0,3,0,6665.37,4,3.45
1475,2025-11-01,150.9,14.9,27620.96,73,2,3,8665.57,6,3.64
235,2025-11-01,167.4,7.4,0,0,5,0,11553.33,4,3.92
28,2026-04-01,181.4,5.4,0,0,6,0,11812.36,8,4.95
202,2026-03-01,178.1,10.1,0,0,4,1,8523.62,10,2.95
1319,2026-07-01,110.4,0,0,0,2,0,4961.33,6,2.64
1354,2026-03-01,182.6,6.6,0,0,3,0,8468.9,8,3.52
1352,2025-10-01,176.1,16.1,0,0,5,3,10795.5,4,3.19
118,2026-01-01,180.8,4.8,0,0,5,0,7592.29,0,
1249,2025-10-01,193.6,17.6,0,103,5,1,16498.65,8,2.92
484,2026-03-01,188.4,12.4,0,146,6,0,10751.03,4,4.18
684,2025-10-01,195.3,11.3,43493,95,2,0,11372.91,2,4.22
663,2026-01-01,173,5,0,0,6,1,15761.36,8,3.57
4,2026-02-01,164.9,4.9,0,0,5,0,8478.22,10,4.72
1240,2025-10-01,194.3,10.3,32899.18,117,3,0,8714.35,0,4.66
475,2025-12-01,177.8,17.8,0,0,5,3,8576.62,0,4.08
1337,2025-10-01,169.4,9.4,27925.45,74,2,3,11257.53,8,3.7
103,2026-01-01,168.7,0.7,0,74,4,1,10708.98,2,3.35
535,2025-12-01,195,19,0,0,8,1,13519.34,4,4.54
866,2025-12-01,187.5,19.5,0,0,5,2,15993.56,8,3.07
179,2025-11-01,172,20,0,0,5,1,9660.29,2,4.02
827,2026-02-01,164.1,4.1,16026.01,64,2,0,8790.37,12,3.77
696,2026-01-01,179,3,0,0,5,0,11046.01,0,4.76
1489,2025-10-01,199.1,15.1,0,0,5,0,8816.8,0,4.13
618,2026-02-01,160.5,8.5,0,0,2,1,14538.12,6,3.18
650,2026-04-01,185.2,9.2,21779.87,79,2,0,8682.09,2,3.57
132,2026-02-01,162.9,2.9,16017.7,51,1,0,7326.53,8,3.73
1345,2026-03-01,175.7,7.7,0,0,4,1,8458.41,12,3.11
234,2026-02-01,86.4,0,0,35,2,2,5337.5,10,3.44
143,2026-01-01,181.3,5.3,0,0,5,0,6645.6,0,4.79
574,2026-07-01,189.7,5.7,0,0,5,0,8420.85,0,3.71
708,2026-08-01,161.1,9.1,0,0,6,2,6613.28,4,4.58
936,2025-12-01,110.4,0,0,0,2,0,5002,8,3.56
578,2025-09-01,167.6,7.6,0,118,3,2,13188.32,8,3.73
993,2025-11-01,172.7,20.7,0,109,3,1,11736.12,6,3.09
241,2026-03-01,183.2,7.2,0,0,7,0,11070.13,8,4.17
1059,2025-12-01,201.1,17.1,0,0,4,0,9511.98,2,3.86
246,2025-09-01,188.8,12.8,0,0,5,0,16634.32,8,3.99
1055,2026-07-01,110.4,0,10764.8,37,1,0,4087,8,3.55
1442,2026-06-01,188.6,12.6,0,0,4,0,10384.48,2,3.65
692,2025-12-01,201.6,17.6,0,0,5,0,11902.57,4,4.41
288,2025-09-01,176.3,8.3,0,0,7,1,11855.83,8,4.89
518,2025-11-01,146.4,10.4,27878.21,94,2,3,6085.83,8,3.97
294,2026-03-01,184.4,8.4,0,0,4,0,8430.11,12,2.56
1496,2025-10-01,179.1,11.1,0,118,4,2,15321.97,4,3.66
529,2026-03-01,160.5,8.5,0,0,6,3,6537.79,4,4.17
1186,2025-11-01,157.9,13.9,0,0,2,2,10432.87,6,2.27
244,2025-09-01,166.1,6.1,0,0,4,2,8509.16,6,2.82
461,2026-07-01,191.4,7.4,0,0,7,0,10806.91,0,3.91
416,2025-10-01,105.6,0,0,0,2,1,4229.33,8,3.72
516,2026-04-01,173.8,5.8,0,0,2,1,5829.62,4,2.31
8,2026-03-01,177.5,9.5,0,0,3,1,9132.06,6,2.82
107,2025-09-01,178.5,2.5,28032.89,84,2,0,7229.09,6,3.89
183,2026-02-01,150.9,6.9,0,0,4,2,10687.54,10,3.72
587,2026-07-01,172.8,4.8,23099.67,61,1,2,12876.19,8,3.4
1167,2025-11-01,173,13,0,0,5,0,12192.63,,3.81
426,2026-06-01,187.2,11.2,25662.6,95,2,0,8598.23,6,3.78
481,2026-05-01,96,0,0,0,2,1,4595.33,4,3.19
985,2025-10-01,191.2,7.2,0,0,5,0,9514.91,2,3.44
1299,2026-05-01,174.5,14.5,0,112,3,1,11648.73,6,3.93
12,2026-08-01,173.7,5.7,0,0,7,0,11094.88,8,4.38
140,2025-11-01,176.6,16.6,0,0,3,0,9290.09,0,3.27
960,2026-06-01,186.2,10.2,0,137,5,0,11772.17,2,4.11
1175,2025-09-01,160,0,20721.98,56,1,2,8560.33,2,2.88
915,2026-04-01,179.5,3.5,0,0,4,0,7541.71,8,3.48
867,2026-02-01,172.6,12.6,0,90,4,0,12211.07,8,3.86
1182,2025-09-01,184.9,8.9,0,0,8,0,8551.71,4,4.39
478,2026-06-01,188.3,12.3,31829,87,2,0,8751.59,4,3.24
1491,2026-08-01,170.7,2.7,0,0,4,0,9623.9,4,3.69
779,2026-01-01,174.8,6.8,0,69,5,1,11626.13,6,3.42
764,2026-07-01,190.9,6.9,0,98,4,0,13176.28,2,3.37
716,2025-12-01,184.4,16.4,0,0,6,2,9194.76,4,3.34
627,2026-06-01,176.7,8.7,0,127,5,1,17107.86,6,4.16
115,2025-12-01,201.5,17.5,45416.11,111,3,0,11554.15,,3.51
459,2025-11-01,91.2,0,0,81,2,1,7980.83,,3.48
1237,2025-10-01,190.9,6.9,13665.88,41,1,0,8392.74,8,3.08
605,2026-07-01,177.3,1.3,28037.19,79,2,1,8204.27,8,4.28
953,2025-11-01,143.7,15.7,0,80,3,4,10785.8,8,2.49
1436,2026-05-01,160.4,8.4,0,0,5,2,9597.02,8,3.95
1494,2026-02-01,163.4,3.4,12762.27,49,1,0,8634.29,6,2.96
126,2026-02-01,168.1,8.1,0,130,5,0,10618.21,4,4.93
666,2026-04-01,187.9,11.9,0,139,5,0,11572.47,2,3.72
502,2026-02-01,162.8,2.8,0,0,5,0,10673.34,10,3.93
156,2026-01-01,177.3,1.3,0,0,4,0,14835.54,6,3.12
1474,2025-10-01,169.1,9.1,0,0,3,3,7710.01,8,3.6
793,2026-06-01,181.3,13.3,0,115,4,1,13320.75,6,3.15
463,2026-02-01,163,3,0,114,5,0,13591.08,4,4.36
1270,2026-05-01,170.9,10.9,0,129,4,1,15219.9,0,4.18
470,2025-12-01,189.4,21.4,0,0,5,2,12447.09,4,4.21
539,2026-05-01,172.4,4.4,23244.8,86,2,0,11419.19,,3.77
229,2026-02-01,161.6,1.6,0,0,5,0,9111.77,6,3.97
784,2026-04-01,183.3,7.3,26317.22,79,2,0,9666.02,0,3.86
622,2025-10-01,198.3,14.3,36497.77,122,2,0,9311.21,4,4.35
903,2025-12-01,190.9,14.9,0,0,7,1,8768.87,6,3.79
1358,2026-06-01,191.5,15.5,0,118,4,0,15669.77,6,3.22
77,2025-11-01,155.2,11.2,0,0,5,2,15289.46,6,4.31
468,2025-11-01,171.3,11.3,0,0,5,0,9218.86,0,3.04
1172,2026-05-01,158.3,6.3,0,0,5,2,7708.36,2,3.97
872,2026-05-01,171.3,11.3,0,0,3,1,9564.85,4,3.05
282,2026-01-01,100.8,0,0,63,2,1,9414.33,2,4.52
1344,2025-11-01,166.7,6.7,0,0,4,0,9605.23,2,3.34
1409,2025-11-01,172.2,12.2,0,0,3,0,8598.62,8,3.39
1361,2025-11-01,96,0,0,0,3,0,5286.67,8,4.04
1324,2026-02-01,172.2,12.2,0,60,3,0,12914.8,8,2.75
1142,2026-08-01,96,0,0,49,3,1,5874.3,2,3.3
247,2026-07-01,190,6,0,0,4,0,8213.42,2,
703,2026-08-01,100.8,0,8791.79,32,1,0,3812.5,0,2.55
460,2026-04-01,25.8,1.8,3974.9,9,0,0,1685.3,5.2,4.48
1445,2026-05-01,173.1,5.1,25428.68,77,3,0,11061.21,4,3.26
48,2025-12-01,196.2,20.2,0,0,7,1,7524.64,2,3.96
492,2026-08-01,176.4,8.4,18696.51,50,1,0,8571.88,0,2.67
301,2026-03-01,189.2,13.2,0,0,3,0,9221,4,3.17
445,2026-02-01,86.4,0,0,0,2,2,5784.83,8,2.95
317,2026-03-01,182.6,6.6,0,0,2,0,11370.69,8,2.66
1189,2026-06-01,190.1,14.1,23444.85,78,1,0,11167.64,4,2.94
1412,2025-12-01,195.2,19.2,0,0,3,1,10433.19,0,3.27
540,2025-10-01,110.4,0,0,68,3,0,5296.83,6,3.72
465,2026-04-01,100.8,0,8931.18,30,1,1,5256.17,8,2.89
379,2025-11-01,159,15,23144.56,72,1,2,8143.84,2,3.15
128,2026-05-01,172.4,4.4,0,0,5,0,7725.37,2,4.46
917,2026-03-01,182.3,6.3,0,0,4,0,9734.62,10,
1327,2026-04-01,175.2,7.2,0,128,3,1,10389.72,0,3.61
383,2026-08-01,168.7,8.7,0,0,5,1,8078.82,4,3.79
1258,2025-11-01,176.3,16.3,0,0,3,0,10510.28,8,3.24
1262,2026-05-01,171.9,11.9,0,0,4,1,6112.35,2,3.58
1370,2025-10-01,188.9,12.9,0,133,5,1,10397.49,0,3.76
124,2026-02-01,153.3,1.3,0,0,6,1,6530.99,4,4.37
889,2026-08-01,177.6,9.6,0,0,5,0,10427.68,6,4.35
1205,2025-09-01,185.3,9.3,23136.01,85,3,0,7535.63,8,4.08
557,2025-12-01,192.6,16.6,40745.39,132,3,1,11929.45,0,3.63
1108,2025-12-01,199,15,0,0,4,0,9625.58,6,3.69
815,2026-07-01,171.1,3.1,28299.87,78,3,2,11107.53,2,4.5
1499,2026-06-01,177,9,0,0,4,1,11363.96,2,2.63
442,2026-06-01,163.9,11.9,25633.47,74,2,3,9587.66,6,3.67
298,2025-12-01,202.7,18.7,38114.89,101,2,0,10323.61,2,3.19
339,2026-06-01,184.8,8.8,26282.11,67,3,0,11115.95,4,3.32
1047,2025-11-01,165.8,13.8,0,0,6,1,12245.74,6,4.57
483,2026-01-01,105.6,0,0,0,2,0,5581.5,6,3.37
1002,2026-04-01,178.7,2.7,0,0,4,0,7012.44,8,3.69
1259,2025-11-01,172.5,12.5,22239.32,55,1,0,10804.5,6,2.4
429,2026-02-01,160,0,0,0,4,0,9943,6,3.89
697,2026-02-01,140.2,4.2,11359.74,36,1,3,7996.97,8,2.81
1114,2025-12-01,194.4,18.4,34403.47,88,3,1,11443.73,0,3.02
890,2026-01-01,173.9,5.9,0,0,3,1,9702.66,6,3.66
666,2026-07-01,195.8,11.8,0,126,4,0,11563.39,0,3.53
1399,2025-10-01,189.8,5.8,0,0,4,0,9246.24,6,3.81
1231,2026-02-01,152.6,8.6,0,0,5,2,7176.61,4,4.4
68,2026-08-01,165.5,5.5,0,0,3,1,17711.88,0,2.84
937,2026-07-01,185.8,1.8,0,0,6,0,7341.1,8,
570,2026-08-01,163.1,3.1,32077.2,76,3,1,9134.48,4,4.51
106,2026-07-01,184.4,16.4,0,89,6,2,12840.16,4,3.42
928,2025-11-01,163.2,11.2,0,0,2,1,9022.01,2,2.33
1295,2026-04-01,155.8,11.8,0,102,3,4,13412.19,0,3.53
145,2026-05-01,177.5,17.5,0,101,5,1,12127.76,2,3.31
25,2026-07-01,193.1,9.1,0,0,5,0,9541.54,8,3.7
352,2026-06-01,176.6,8.6,0,0,2,1,8214.32,6,2.55
605,2025-09-01,182.8,6.8,26899.6,76,3,0,8590.42,4,4.11
735,2026-04-01,188.6,12.6,31898.01,97,2,0,7137.22,8,4.46
166,2026-01-01,176,0,17679.89,58,2,0,5866.17,2,3.35
101,2026-02-01,164.7,4.7,0,0,3,0,6982.92,4,3.49
1329,2026-03-01,179.8,11.8,0,0,4,1,8426.04,8,2.93
846,2026-05-01,174.5,14.5,0,138,5,1,14165.68,2,4.11
28,2026-05-01,167.9,7.9,0,0,7,1,12056.5,0,4.77
578,2026-01-01,183.2,7.2,0,91,5,0,13145.48,6,4.07
205,2026-02-01,153.2,1.2,0,0,5,1,7940.44,10,3.35
107,2026-06-01,172,4,27986.03,78,3,1,7320.94,0,3.77
188,2025-09-01,186.9,10.9,24482.38,68,2,0,9267.67,2,3.39
1082,2026-01-01,183.8,7.8,0,55,2,0,11981.62,6,2.28
383,2026-07-01,184,0,0,0,6,0,7513.17,2,3.89
1485,2026-02-01,91.2,0,12344.61,42,2,1,5073.17,6,4.58
999,2026-01-01,169.6,1.6,0,73,5,1,10348.67,4,3.34
829,2026-05-01,173.7,13.7,0,120,5,1,15920.8,,3.84
932,2026-05-01,174.8,6.8,0,110,3,0,12831.8,4,3.54
83,2026-03-01,188.4,12.4,0,0,3,0,20027.32,12,2.7
1067,2026-05-01,175.1,7.1,0,0,4,0,7208.61,6,3.19
1232,2026-03-01,175.2,7.2,0,0,4,1,9158.51,10,3.01
812,2025-09-01,173.3,13.3,0,102,5,2,13819.57,8,3.91
1425,2026-04-01,182.8,6.8,0,0,5,0,8525.83,0,3.08
885,2026-05-01,169.1,9.1,0,0,3,1,9881.53,0,3.2
1262,2025-10-01,186.4,10.4,0,0,4,1,6040.42,8,3.49
501,2026-05-01,161.7,1.7,0,0,6,1,7045.99,0,4.43
248,2026-06-01,187.5,11.5,26798.72,71,3,0,10250.63,8,3.38
733,2025-10-01,197.4,13.4,0,125,5,0,15146.39,0,3.18
1001,2026-07-01,182.7,6.7,23078.81,73,3,1,7194.27,6,3.86
1114,2026-03-01,177.9,9.9,20737.68,58,1,1,10717.58,10,3.07
639,2026-03-01,177.9,9.9,0,0,3,1,9613.82,10,3.86
933,2026-05-01,176.9,8.9,18713.58,59,2,0,10675.95,4,3.07
471,2025-11-01,170.6,10.6,32047.06,111,3,0,10144.73,,3.8
482,2025-09-01,183.8,7.8,0,100,5,0,14087.09,6,3.1
689,2025-11-01,169.6,17.6,0,0,3,1,8165.44,6,3.94
1322,2026-06-01,159.5,15.5,0,120,5,4,14389.9,4,3.52
904,2026-08-01,96,0,0,0,2,1,5225.67,4,
131,2025-11-01,150.7,14.7,0,0,3,3,7128.11,4,2.1
878,2026-07-01,166.4,6.4,0,0,2,3,10804.85,6,2.85
1385,2025-09-01,185,9,29230.57,89,2,0,13424.15,4,3.68
703,2026-07-01,96,0,7442.78,25,1,3,3812.5,2,2.35
258,2025-10-01,193.4,9.4,0,148,6,0,12323.92,8,3.63
400,2026-01-01,174.4,6.4,0,75,4,1,9849.9,2,3.63
595,2025-11-01,176.5,16.5,0,125,3,0,11885.57,0,3.38
1217,2026-03-01,189.2,13.2,0,115,4,0,15813.91,6,3.15
829,2026-02-01,140.2,4.2,0,82,4,3,14750.66,4,3.89
621,2026-05-01,181.7,13.7,0,98,3,0,12497.83,4,
1357,2025-09-01,172.7,4.7,0,0,4,1,8601.68,0,4.17
1322,2026-05-01,179.6,11.6,0,142,4,0,13961.68,2,3.69
1278,2026-02-01,164.6,4.6,0,0,3,0,8488.82,8,2.79
470,2025-11-01,137.6,9.6,0,0,3,4,11374.65,8,4.09
209,2026-05-01,161.1,9.1,0,0,4,0,9349.1,6,3.58
1453,2026-04-01,183.4,7.4,23731.91,77,2,0,7702.22,6,3.27
681,2026-07-01,193.9,9.9,0,0,5,0,10066.36,4,3.2
1154,2026-03-01,184.5,8.5,21570.84,53,2,0,7890.65,10,2.96
282,2025-09-01,105.6,0,0,75,3,0,9414.33,6,4.42
370,2026-03-01,187.3,11.3,23516.22,63,2,0,10591.65,4,3.33
619,2025-11-01,157.5,13.5,0,142,4,2,11649.62,8,3.65
1111,2025-11-01,171.9,11.9,0,0,4,0,9542.81,0,2.98
855,2026-03-01,192.8,16.8,0,112,5,0,16314.29,6,3.08
238,2026-07-01,186.7,10.7,27604.01,68,2,1,8664.29,4,3.53
312,2026-06-01,169.1,9.1,0,0,4,2,12579.48,2,3.63
344,2026-02-01,160,0,0,0,3,0,10105.67,6,3.31
1142,2025-10-01,105.6,0,0,64,2,1,5874.3,4,
360,2026-07-01,176,0,0,0,4,1,9993.83,4,
763,2025-10-01,195.2,11.2,0,127,4,0,13605.5,0,3.52
812,2026-05-01,166.5,6.5,0,98,5,1,13090.28,2,3.62
680,2026-04-01,176.3,8.3,0,0,5,1,9905.29,2,4.24
543,2025-09-01,184,8,0,0,6,0,6772.33,4,3.94
499,2026-04-01,96,0,11733.81,34,1,2,4859.67,2,
550,2026-02-01,96,0,0,46,2,0,8468.83,12,3.46
488,2026-04-01,172.5,12.5,0,0,3,2,13192.99,2,3.77
309,2026-01-01,176.3,0.3,20356.47,49,2,0,7899.62,4,3.31
1454,2026-08-01,159.7,7.7,0,91,4,2,13696.12,2,3.37
760,2026-08-01,33.6,0,0,0,0,0,1748.67,4,2.71
1001,2026-02-01,164.5,4.5,19227.01,55,3,0,7064.81,12,4.07
1216,2026-04-01,169.4,9.4,0,0,3,2,7079.93,2,3.3
261,2026-04-01,105.6,0,16871.93,48,2,0,5083.33,2,4.43
1480,2026-01-01,173,5,0,0,4,1,9705.01,2,4.39
1039,2026-08-01,177.1,9.1,0,0,3,0,9695.09,6,4.23
478,2025-12-01,200.3,16.3,36585.95,116,3,0,9025.39,8,3.36
24,2026-04-01,179.6,3.6,0,0,7,0,6080.37,6,4.94
468,2026-02-01,161.6,1.6,0,0,2,0,8513.94,8,3.23
597,2026-07-01,181.2,5.2,28124.39,95,2,1,6162.02,0,4.5
126,2026-01-01,180.1,4.1,0,114,5,0,10274.73,6,4.92
1379,2025-10-01,177.9,9.9,0,0,5,2,11435.03,0,2.99
1491,2025-11-01,136.8,8.8,0,0,4,4,10120.33,2,3.24
57,2026-05-01,174.1,6.1,0,0,5,0,10275.22,8,
559,2026-05-01,178.9,10.9,0,124,6,0,12638.75,0,3.4
1166,2025-10-01,191.4,15.4,0,148,4,1,13065.46,0,4.2
1064,2025-12-01,201.1,17.1,0,0,5,0,11157.61,2,3.33
870,2025-09-01,183.6,7.6,0,0,4,0,8508.39,8,4.38
632,2026-05-01,179.9,11.9,23845.84,79,3,0,8993.34,2,3.57
970,2026-03-01,188.2,12.2,0,106,5,0,12667.52,12,3
870,2026-08-01,176,8,0,0,7,0,8536.03,8,4.47
302,2026-01-01,160.4,0.4,0,0,4,2,12017.79,4,3.31
415,2025-10-01,110.4,0,8407.95,28,1,0,4483.5,16,3.63
195,2025-09-01,184.3,8.3,20392.62,66,2,0,8390.62,6,3.02
1130,2026-05-01,159,7,0,0,2,2,11116.79,8,3.04
1061,2026-06-01,105.6,0,0,0,4,0,4137.83,0,4.77
1475,2026-02-01,161.3,1.3,17927.16,55,2,0,7762.19,8,3.62
1333,2025-10-01,194.8,10.8,31190.76,94,3,0,7359.36,2,4.02
798,2026-03-01,105.6,0,0,62,3,0,5225.67,12,3.4
872,2025-10-01,190.9,6.9,0,0,6,0,9233.09,2,3.4
798,2025-09-01,105.6,0,0,59,2,0,5225.67,8,3.29
883,2025-12-01,201.9,17.9,55342.42,140,3,0,8723.95,8,4.55
1093,2026-02-01,156.4,4.4,0,78,4,1,10666.24,10,3.19
850,2025-10-01,198.6,14.6,0,105,4,0,13649.81,6,2.51
234,2025-09-01,100.8,0,0,64,3,1,5337.5,0,3.41
779,2026-04-01,174.5,14.5,0,114,3,2,12357.78,6,3.44
1360,2026-06-01,158.6,14.6,0,124,5,4,11439.73,4,3.8
1251,2025-09-01,184.6,8.6,0,0,3,0,9776.35,2,3
1314,2026-01-01,183.9,7.9,0,0,6,0,8048.53,2,3.64
381,2026-05-01,167,7,0,0,3,1,9747.41,4,2.37
1254,2026-04-01,182.5,6.5,0,0,4,0,8247.2,2,3.47
340,2026-08-01,172.2,4.2,0,0,5,0,6269.03,0,4.04
468,2026-07-01,185.5,1.5,0,0,5,0,8506.67,6,
1043,2026-02-01,151.5,7.5,0,0,6,2,6831.54,10,4.72
594,2025-10-01,181.1,5.1,0,0,3,1,10042.14,4,2.79
742,2025-12-01,180.9,12.9,0,0,5,2,6012.46,4,3.62
886,2025-11-01,173.8,13.8,0,0,3,0,7210.95,2,3.5
770,2026-01-01,170.1,2.1,20687.98,50,2,1,8074.11,6,3.84
687,2026-04-01,176.1,8.1,18941.59,47,1,1,11227.45,0,2.53
1248,2026-02-01,165,5,0,81,4,0,9217.11,10,3.65
395,2026-03-01,105.6,0,0,70,3,0,7259,4,3.63
25,2026-02-01,155.9,3.9,0,0,3,1,9143.52,10,3.41
593,2026-06-01,156.2,12.2,18729.61,53,2,4,8677.3,8,2.99
1437,2026-03-01,181.4,5.4,23990.57,69,2,0,10258.66,6,3.24
1093,2026-03-01,189.4,13.4,0,102,4,0,11466.5,12,3.33
1155,2025-12-01,194.9,26.9,0,149,4,2,10415.21,2,2.57
559,2026-08-01,161.6,9.6,0,82,4,2,12508.82,6,3.23
904,2025-11-01,96,0,0,0,2,0,5225.67,2,3.26
1374,2026-03-01,193.9,17.9,0,107,3,0,10485.18,6,3
1356,2026-01-01,164.3,4.3,0,82,4,2,14752.43,6,4.08
211,2026-08-01,178.8,10.8,0,121,5,0,9431.11,4,4.57
86,2026-02-01,160.3,8.3,0,0,3,1,14874.28,4,3.59
1266,2025-09-01,186.6,18.6,0,148,7,1,10315.92,8,4.06
232,2026-06-01,32.8,0.8,0,0,1,0,1251.1,0,3.9
1025,2026-04-01,160.5,8.5,0,0,3,3,14156.11,8,3.65
603,2026-06-01,91.2,0,14315.78,37,1,3,4808.83,8,3.85
380,2025-10-01,193.3,9.3,26952.14,97,2,0,7184.12,2,3.56
142,2025-09-01,101.3,5.3,2322.96,9,0,0,3546.93,12,3.79
416,2025-12-01,110.4,0,0,0,3,0,4229.33,2,3.77
349,2026-06-01,184.1,8.1,0,0,4,0,9475.88,0,3.43
233,2025-11-01,153.9,9.9,0,0,4,2,9503.44,8,3.25
1385,2025-10-01,190.9,6.9,32704.39,92,3,0,13197.82,4,
399,2025-11-01,156.9,12.9,27376.06,75,1,2,8702.25,4,3.7
1248,2026-04-01,182.1,6.1,0,111,4,0,9301.21,2,3.73
507,2025-09-01,161.2,1.2,22253.79,55,2,2,7293.29,6,3.53
1158,2026-06-01,193.1,17.1,0,135,5,0,14904.04,2,3.43
917,2026-08-01,177.9,9.9,0,0,3,0,10022.21,6,3.04
936,2025-09-01,100.8,0,0,0,3,1,5002,6,3.73
910,2026-04-01,174.8,6.8,0,0,5,1,7944.52,0,3.12
1261,2026-03-01,170.3,10.3,0,0,6,2,8360.02,4,4.22
992,2026-03-01,105.6,0,15022.98,58,2,0,5134.17,10,4.63
60,2026-03-01,178.7,10.7,20543.3,69,2,1,4776.47,6,3.25
1310,2026-01-01,160.1,0.1,0,0,3,2,7753.7,4,3.38
142,2026-03-01,183,7,25786.6,87,2,0,6361.69,6,3.89
86,2026-07-01,182.6,6.6,0,0,5,1,14670.12,6,3.7
1194,2025-11-01,178.7,18.7,0,125,6,0,12142.64,6,3.44
830,2026-02-01,162.4,2.4,22345.39,56,3,0,7876.77,8,4.25
908,2025-11-01,168.6,16.6,0,0,3,1,8266.9,6,3.15
885,2025-10-01,195.2,11.2,0,0,5,0,10048,4,2.98
835,2026-08-01,161.9,1.9,0,0,3,1,11243.21,6,2.95
429,2026-04-01,173.5,5.5,0,0,3,1,10416.25,0,3.38
598,2026-06-01,169.1,9.1,26053.12,80,2,2,12053.05,8,3.35
208,2026-02-01,146,2,0,0,3,2,6608.94,12,3.7
643,2026-01-01,177.6,1.6,0,95,4,0,11637.1,6,3.95
77,2025-09-01,185.7,9.7,0,0,5,0,15108.53,0,4.2
245,2026-04-01,169.1,9.1,0,0,5,2,8510.62,0,3.75
279,2025-11-01,174.7,14.7,0,96,2,0,13866.58,8,2.83
572,2026-01-01,171.8,3.8,0,0,3,1,9062.36,6,3.6
948,2025-09-01,176,0,14955.74,47,1,0,8143.5,8,2.37
71,2026-04-01,161.1,9.1,0,0,2,3,14125.87,4,2.94
1299,2026-02-01,159.9,7.9,0,95,3,1,11057.58,10,3.77
327,2025-09-01,165,5,0,0,3,2,8750.42,8,3.31
981,2025-11-01,171.6,11.6,29885.75,115,3,0,8602.99,0,4.07
546,2026-03-01,169.1,9.1,25595.91,64,2,2,8510.62,8,3.83
825,2026-08-01,183.5,15.5,0,102,5,0,17722.18,2,3.48
625,2026-03-01,182,6,0,0,5,0,9229.4,8,4.08
1266,2026-01-01,163,11,0,98,4,3,9731.51,4,3.95
109,2025-11-01,171.6,11.6,0,0,3,0,6757.1,8,2.9
1422,2025-11-01,163.8,11.8,0,0,6,1,8269.17,8,4.24
108,2025-11-01,175,15,0,0,7,0,11405.97,0,4.13
738,2026-08-01,174.8,6.8,21953.69,63,1,0,6319.02,8,3.5
404,2025-12-01,189.4,13.4,46485.47,112,3,1,8537.11,2,3.9
857,2026-04-01,176.1,8.1,0,127,7,1,12293.62,,4.57
